account_id,campaign_name,adset_name,ad_name,ad_id,date,spends,impressions,video_view,post,comment,post_reaction,landing_page_view,link_click,page_engagement,post_engagement,offsite_conversion.fb_pixel_lead,leadgen.other,created_at,updated_at
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 4 - Copy,23853261546380673,2023-04-28,107,311,,,,,,3,3,3,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 6,23853309997840673,2023-04-28,160,2816,,,,,,17,17,17,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 6 - Copy,23853310004750673,2023-04-28,211,2733,,,,1,,21,22,22,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative,23853259521580673,2023-04-29,53,788,,,,,,12,12,12,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 6 - Copy,23853310004750673,2023-04-29,328,4792,,,,,,38,38,38,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative,23853130501120673,2023-04-29,34,582,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 2,23853261098160673,2023-04-29,29,268,,,,,,5,5,5,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 1,23853261100350673,2023-04-29,2,25,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 1,23853261118630673,2023-04-29,3,18,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 2,23853261118640673,2023-04-29,27,345,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 3,23853261529010673,2023-04-29,20,149,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 4,23853261540410673,2023-04-29,5,72,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 5,23853261543330673,2023-04-29,8,65,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 3 - Copy,23853261546360673,2023-04-29,26,216,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 5 - Copy,23853261546370673,2023-04-29,12,80,,,,,,2,2,2,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 4 - Copy,23853261546380673,2023-04-29,22,100,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 6,23853309997840673,2023-04-29,312,4515,,,,,,36,36,36,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative,23853130501120673,2023-04-30,91,1177,,,,,,15,15,15,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative,23853259521580673,2023-04-30,111,1363,,,,,,29,29,29,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 2,23853261098160673,2023-04-30,15,206,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 1,23853261100350673,2023-04-30,2,32,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 1,23853261118630673,2023-04-30,8,20,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 2,23853261118640673,2023-04-30,13,301,,,,,,5,5,5,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 3,23853261529010673,2023-04-30,27,235,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 4,23853261540410673,2023-04-30,14,81,,,,,,3,3,3,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 5,23853261543330673,2023-04-30,10,125,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 3 - Copy,23853261546360673,2023-04-30,35,239,,,,,,2,2,2,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 5 - Copy,23853261546370673,2023-04-30,15,120,,,,,,2,2,2,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 4 - Copy,23853261546380673,2023-04-30,17,110,,,,,,3,3,3,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 6,23853309997840673,2023-04-30,336,4945,,,,1,,36,37,37,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 6 - Copy,23853310004750673,2023-04-30,324,5253,,,,,,58,58,58,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative,23853130501120673,2023-05-01,97,1327,,,,,,28,28,28,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative,23853259521580673,2023-05-01,235,1095,,,,1,,17,18,18,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 2,23853261098160673,2023-05-01,12,172,,,,1,,3,4,4,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 1,23853261100350673,2023-05-01,20,26,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 1,23853261118630673,2023-05-01,1,8,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 2,23853261118640673,2023-05-01,11,184,,,,,,3,3,3,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 3,23853261529010673,2023-05-01,11,133,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 4,23853261540410673,2023-05-01,4,80,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 5,23853261543330673,2023-05-01,6,77,,,,,,3,3,3,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 3 - Copy,23853261546360673,2023-05-01,22,232,,,,,,6,6,6,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 5 - Copy,23853261546370673,2023-05-01,7,76,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 4 - Copy,23853261546380673,2023-05-01,18,126,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 6,23853309997840673,2023-05-01,321,4536,,,,2,,61,63,63,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 6 - Copy,23853310004750673,2023-05-01,227,3185,,,,1,,44,46,46,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 4 - Copy,23853261546380673,2023-05-02,5,46,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative,23853130501120673,2023-05-02,114,1596,,,,,,22,22,22,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative,23853259521580673,2023-05-02,123,1677,,,,,,21,21,21,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 2,23853261098160673,2023-05-02,10,151,,,,,,2,2,2,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 1,23853261100350673,2023-05-02,1,13,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 1,23853261118630673,2023-05-02,,10,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 2,23853261118640673,2023-05-02,11,141,,,,,,2,2,2,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 3,23853261529010673,2023-05-02,28,353,,,,,,2,2,2,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 4,23853261540410673,2023-05-02,3,30,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 5,23853261543330673,2023-05-02,3,49,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 3 - Copy,23853261546360673,2023-05-02,16,177,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 5 - Copy,23853261546370673,2023-05-02,6,64,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 6,23853309997840673,2023-05-02,347,5786,,,,2,,59,61,61,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 6 - Copy,23853310004750673,2023-05-02,341,5797,,,,1,,57,57,57,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative,23853130501120673,2023-05-03,247,3624,,,,1,,65,66,66,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative,23853259521580673,2023-05-03,311,4303,,,,1,,63,64,64,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 2,23853261098160673,2023-05-03,25,443,,,,,,4,4,4,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 1,23853261100350673,2023-05-03,1,15,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 1,23853261118630673,2023-05-03,1,14,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 2,23853261118640673,2023-05-03,30,346,,,,,,2,2,2,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 3,23853261529010673,2023-05-03,109,954,,,,,,15,15,15,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 4,23853261540410673,2023-05-03,8,63,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 5,23853261543330673,2023-05-03,5,66,,,,,,2,2,2,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 3 - Copy,23853261546360673,2023-05-03,43,474,,,,,,9,9,9,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 5 - Copy,23853261546370673,2023-05-03,17,175,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 4 - Copy,23853261546380673,2023-05-03,15,97,,,,1,,,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 6,23853309997840673,2023-05-03,715,12672,,,,4,,132,135,135,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 6 - Copy,23853310004750673,2023-05-03,610,11113,,,,3,,115,118,118,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative,23853130501120673,2023-05-04,549,6628,,,,4,,99,103,103,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative,23853259521580673,2023-05-04,624,7607,,,,2,,144,146,146,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 2,23853261098160673,2023-05-04,72,670,,,,,,7,7,7,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 1,23853261100350673,2023-05-04,3,36,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 1,23853261118630673,2023-05-04,1,32,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 2,23853261118640673,2023-05-04,46,563,,,,,,13,13,13,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 3,23853261529010673,2023-05-04,176,2088,,,,2,,21,23,23,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 4,23853261540410673,2023-05-04,11,177,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 5,23853261543330673,2023-05-04,11,94,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 3 - Copy,23853261546360673,2023-05-04,97,1002,,,,,,12,12,12,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 5 - Copy,23853261546370673,2023-05-04,17,258,,,,,,5,5,5,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 4 - Copy,23853261546380673,2023-05-04,13,196,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 6,23853309997840673,2023-05-04,699,16161,,,,3,,118,121,121,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 6 - Copy,23853310004750673,2023-05-04,581,13017,,,,3,,96,98,98,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative,23853130501120673,2023-05-05,572,5412,,,,3,,84,86,86,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative,23853259521580673,2023-05-05,588,5657,,,,5,,92,96,96,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 2,23853261098160673,2023-05-05,51,586,,,,,,6,6,6,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 1,23853261100350673,2023-05-05,3,37,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 1,23853261118630673,2023-05-05,2,29,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 2,23853261118640673,2023-05-05,46,509,,,,,,7,7,7,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 3,23853261529010673,2023-05-05,229,2117,,,,,,22,22,22,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 4,23853261540410673,2023-05-05,15,143,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 5,23853261543330673,2023-05-05,21,140,,,,,,3,3,3,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 3 - Copy,23853261546360673,2023-05-05,140,1046,,,,,,12,12,12,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 5 - Copy,23853261546370673,2023-05-05,32,194,,,,,,2,2,2,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 4 - Copy,23853261546380673,2023-05-05,11,136,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 6,23853309997840673,2023-05-05,628,7074,,,,2,,93,94,94,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 6 - Copy,23853310004750673,2023-05-05,529,5944,,,,1,,89,90,90,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative,23853130501120673,2023-05-06,519,4721,,,,3,,63,65,65,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative,23853259521580673,2023-05-06,492,4443,,,,3,,79,82,82,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 2,23853261098160673,2023-05-06,84,769,,,,,,7,7,7,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 1,23853261100350673,2023-05-06,6,41,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 1,23853261118630673,2023-05-06,5,44,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 2,23853261118640673,2023-05-06,106,850,,,,,,28,28,28,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 3,23853261529010673,2023-05-06,233,2103,,,1,1,,26,27,27,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 4,23853261540410673,2023-05-06,28,115,,,,,,,,,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Custom Data Lookalike,Master Creative 5,23853261543330673,2023-05-06,7,88,,,,,,1,1,1,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 3 - Copy,23853261546360673,2023-05-06,124,1169,,,,,,14,14,14,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
528034467942989,Ansal Highland Park #8rs|99s-leadgen_ri,Interest - Real Estate Generic,Master Creative 5 - Copy,23853261546370673,2023-05-06,29,211,,,,,,3,3,3,,,2023-05-24 05:01:40.111767+00:00,2023-05-24 05:01:40.111767+00:00
